timestamp,ambient (ground),tank (left),ambient (tank),tank (right),line (outer),line (inner)
1564276843.2,507,597,494,604,440,399
1564276844.21,507,596,494,609,439,396
1564276845.21,507,597,494,604,440,399
1564276846.21,507,597,494,605,441,399
1564276847.21,507,597,494,603,440,398
1564276848.21,507,593,494,605,440,398
1564276849.21,507,599,494,604,439,398
1564276850.22,508,596,494,604,440,398
1564276851.22,507,597,494,605,439,398
1564276852.22,507,596,494,603,439,399
1564276853.22,507,595,494,603,440,399
1564276854.22,507,598,493,603,440,398
1564276855.23,507,597,493,607,440,398
1564276856.23,507,596,493,603,440,398
1564276857.23,508,597,493,605,440,398
1564276858.23,507,597,494,604,440,397
1564276859.24,507,596,493,607,440,399
1564276860.24,507,599,493,605,441,399
1564276861.24,507,596,493,604,440,399
1564276862.24,507,599,493,607,440,398
1564276863.24,508,596,493,603,440,401
1564276864.25,507,599,494,604,440,398
1564276865.24,508,597,493,602,440,399
1564276866.25,508,597,495,605,441,400
1564276867.25,507,592,494,604,440,397
1564276868.25,507,599,494,601,440,399
1564276869.25,507,597,494,604,440,399
1564276870.26,507,596,493,604,440,399
1564276871.26,507,595,493,605,440,399
1564276872.26,507,594,493,603,441,400
1564276873.26,506,596,494,605,440,399
1564276874.26,507,597,493,603,440,399
1564276875.27,507,595,494,605,439,399
1564276876.27,507,597,493,604,441,400
1564276877.27,507,597,493,607,439,399
1564276878.27,507,597,493,604,440,401
1564276879.27,507,589,493,605,440,400
1564276880.28,507,599,493,604,441,399
1564276881.28,507,596,493,604,441,401
1564276882.28,507,596,493,604,440,401
1564276883.28,507,596,493,604,442,399
1564276884.29,507,599,493,605,440,399
1564276885.29,506,597,493,603,440,399
1564276886.29,506,599,493,604,440,399
1564276887.29,507,596,492,603,441,400
1564276888.29,507,597,494,605,441,398
1564276889.29,507,597,493,603,440,400
1564276890.29,507,598,493,604,441,401
1564276891.3,507,598,492,604,441,399
1564276892.3,506,597,493,604,441,400
1564276893.3,506,597,493,605,441,400
1564276894.3,507,596,493,603,441,399
1564276895.31,506,599,492,606,440,399
1564276896.31,507,597,492,603,440,399
1564276897.31,507,598,492,604,441,400
1564276898.31,507,596,493,603,440,399
1564276899.31,507,599,492,605,440,400
1564276900.32,507,596,493,604,440,399
1564276901.32,507,597,492,605,440,399
1564276902.32,507,597,492,607,440,399
1564276903.32,507,596,493,605,440,399
1564276904.32,507,599,492,606,441,398
1564276905.33,507,596,492,604,440,400
1564276906.33,512,599,493,605,440,399
1564276907.33,507,596,493,604,440,398
1564276908.33,507,598,492,606,440,398
1564276909.33,507,596,492,606,440,398
1564276910.33,507,599,492,607,439,399
1564276911.34,507,597,493,605,440,398
1564276912.34,507,597,493,604,439,396
1564276913.34,507,594,493,605,440,397
1564276914.34,507,598,493,605,439,398
1564276915.34,507,597,495,605,439,397
1564276916.35,507,591,493,604,439,397
1564276917.35,507,599,494,605,439,397
1564276918.35,507,595,493,603,439,396
1564276919.35,507,596,494,607,439,398
1564276920.36,508,597,493,603,439,397
1564276921.36,508,596,493,606,439,398
1564276922.36,507,597,493,603,439,398
1564276923.36,507,597,493,605,439,398
1564276924.36,507,597,493,604,439,397
1564276925.37,508,597,493,604,439,398
1564276926.37,507,595,494,604,439,397
1564276927.37,507,596,494,603,439,396
1564276928.37,507,598,494,603,438,397
1564276929.37,507,596,494,603,439,396
1564276930.37,508,599,494,604,438,397
1564276931.38,507,596,494,603,438,397
1564276932.38,507,599,494,604,437,397
1564276933.38,507,597,495,603,438,397
1564276934.38,507,597,495,607,438,396
1564276935.38,507,596,495,602,439,396
1564276936.39,507,594,495,603,438,396
1564276937.39,506,596,495,604,438,397
1564276938.39,507,596,494,603,438,397
1564276939.39,508,594,495,604,438,397
1564276940.4,507,596,496,602,439,399
1564276941.4,506,594,495,609,438,398
1564276942.4,507,597,493,603,439,397
1564276943.4,511,596,494,605,440,397
1564276944.4,507,592,495,604,439,397
1564276945.41,507,596,495,604,439,397
1564276946.4,507,597,495,604,439,397
1564276947.41,507,597,493,604,439,397
1564276948.41,507,598,495,605,439,398
1564276949.41,507,597,495,604,439,396
1564276950.41,507,598,495,603,439,396
1564276951.42,508,596,495,602,438,397
1564276952.42,507,597,495,604,440,397
1564276953.42,507,595,495,604,438,397
1564276954.42,507,597,496,601,438,396
1564276955.42,508,595,496,604,438,395
1564276956.43,507,594,496,604,438,396
1564276957.43,508,595,496,605,437,398
1564276958.43,507,595,496,608,438,397
1564276959.43,507,598,496,605,439,397
1564276960.43,507,595,496,604,438,397
1564276961.44,507,600,495,604,439,397
1564276962.44,508,596,496,602,438,398
1564276963.44,507,595,496,601,437,399
1564276964.44,507,596,496,603,439,398
1564276965.45,507,598,496,605,438,398
1564276966.44,508,596,495,604,439,398
1564276967.45,507,597,496,605,440,398
1564276968.45,507,597,496,603,439,398
1564276969.45,507,596,496,605,438,398
1564276970.45,507,596,495,607,439,398
1564276971.45,511,594,496,605,443,398
1564276972.46,507,595,496,603,440,398
1564276973.46,507,595,495,604,440,398
1564276974.46,506,597,495,604,440,399
1564276975.46,507,596,496,603,438,398
1564276976.47,507,596,496,601,439,398
1564276977.47,508,596,495,604,437,398
1564276978.47,507,598,495,604,439,398
1564276979.47,507,598,495,603,440,398
1564276980.47,507,595,495,605,440,398
1564276981.48,507,594,495,604,439,398
1564276982.48,507,596,495,603,439,399
1564276983.48,507,596,495,601,440,399
1564276984.48,507,595,495,602,440,398
1564276985.48,507,599,494,604,440,398
1564276986.49,508,596,495,603,441,398
1564276987.49,511,597,495,607,439,398
1564276988.49,507,596,494,602,440,398
1564276989.49,502,596,494,605,440,398
1564276990.49,507,596,494,601,440,399
1564276991.49,507,596,493,605,439,399
1564276992.5,507,596,494,601,441,399
1564276993.5,507,595,493,605,440,399
1564276994.5,507,595,494,607,439,396
1564276995.5,507,595,494,604,441,399
1564276996.5,507,595,493,606,440,399
1564276997.51,507,595,494,603,440,399
1564276998.51,507,594,494,603,440,399
1564276999.51,506,596,494,602,440,399
1564277000.51,507,596,494,603,440,400
1564277001.52,507,596,494,601,440,399
1564277002.52,507,596,494,604,441,400
1564277003.52,507,596,494,604,441,400
1564277004.52,507,596,494,604,440,400
1564277005.52,507,594,494,605,442,400
1564277006.53,507,595,494,604,441,399
1564277007.53,506,596,494,604,442,400
1564277008.53,507,595,494,604,441,399
1564277009.53,507,594,494,607,441,400
1564277010.53,507,596,494,604,442,400
1564277011.53,507,600,493,607,441,400
1564277012.54,507,596,494,605,441,400
1564277013.54,506,598,493,605,442,401
1564277014.54,507,596,492,602,442,401
1564277015.54,506,595,492,605,442,401
1564277016.54,506,597,493,603,442,400
1564277017.55,506,597,493,604,442,400
1564277018.55,506,598,493,604,442,401
1564277019.55,507,595,493,604,442,401
1564277020.55,506,596,492,603,443,401
1564277021.56,507,595,492,603,442,401
1564277022.56,506,596,492,602,442,400
1564277023.56,507,596,493,604,442,402
1564277024.56,507,596,493,599,440,401
1564277025.56,507,590,493,603,442,400
1564277026.57,507,596,493,604,442,400
1564277027.56,506,596,493,606,442,399
1564277028.57,506,600,493,604,442,401
1564277029.57,506,595,493,605,442,401
1564277030.57,507,595,493,603,441,402
1564277031.57,506,594,493,604,441,400
1564277032.58,506,595,493,603,442,400
1564277033.58,506,600,492,607,441,400
1564277034.58,503,596,492,602,441,399
1564277035.58,506,596,493,601,442,400
1564277036.58,507,596,493,603,441,400
1564277037.59,506,596,494,604,442,401
1564277038.59,506,594,494,603,442,401
1564277039.59,506,597,495,603,443,401
1564277040.59,507,596,495,605,443,401
1564277041.59,506,596,495,603,443,402
1564277042.6,506,594,494,604,443,402
1564277043.6,507,596,494,603,443,402
1564277044.6,507,594,495,603,443,401
1564277045.6,507,596,497,602,443,401
1564277046.61,507,597,495,605,442,400
1564277047.6,505,596,496,603,441,400
1564277048.61,506,596,495,604,442,399
1564277049.61,506,596,495,604,442,400
1564277050.61,506,597,495,604,442,401
1564277051.61,507,591,496,604,443,401
1564277052.61,506,595,496,603,441,402
1564277053.62,507,595,496,607,442,402
1564277054.62,506,596,496,603,443,403
1564277055.62,507,595,496,603,444,403
1564277056.62,506,596,496,603,444,403
1564277057.63,506,599,496,606,443,403
1564277058.63,511,596,496,605,444,403
1564277059.63,506,597,496,604,445,403
1564277060.63,507,596,496,603,444,402
1564277061.63,506,591,496,604,443,402
1564277062.64,506,597,496,603,443,402
1564277063.64,506,596,495,602,443,402
1564277064.64,506,597,495,605,443,401
1564277065.64,506,595,495,602,443,401
1564277066.64,507,596,495,601,444,401
1564277067.65,506,595,496,603,443,401
1564277068.65,507,596,495,604,443,402
1564277069.65,506,596,498,603,443,402
1564277070.65,506,596,496,604,443,402
1564277071.65,506,596,497,603,444,402
1564277072.65,506,595,497,604,443,404
1564277073.66,506,595,497,606,443,401
1564277074.66,506,595,497,603,443,401
1564277075.66,506,593,498,605,444,402
1564277076.66,507,596,498,603,443,402
1564277077.66,506,597,498,602,444,402
1564277078.67,506,595,498,602,443,400
1564277079.67,506,597,498,602,444,401
1564277080.67,506,596,497,603,443,401
1564277081.67,507,596,497,604,443,401
1564277082.68,507,595,497,602,443,401
1564277083.68,506,595,496,605,442,401
1564277084.68,506,596,497,604,442,398
1564277085.68,506,595,496,604,442,400
1564277086.68,506,593,496,601,442,399
1564277087.69,507,595,496,604,441,399
1564277088.68,506,594,496,606,441,400
1564277089.69,507,595,497,607,442,399
1564277090.69,506,593,497,602,442,399
1564277091.69,506,595,495,603,442,400
1564277092.69,507,596,496,607,440,400
1564277093.7,507,596,496,603,442,400
1564277094.7,507,597,496,604,442,401
1564277095.7,507,597,496,602,442,401
1564277096.7,506,595,496,605,442,401
1564277097.7,507,598,496,606,441,401
1564277098.71,507,595,496,603,443,401
1564277099.71,506,596,496,606,442,400
1564277100.71,507,595,496,602,443,401
1564277101.71,506,595,496,608,442,401
1564277102.71,507,595,495,600,443,400
1564277103.72,506,595,496,604,442,400
1564277104.72,506,595,495,603,441,401
1564277105.72,507,594,495,604,442,401
1564277106.72,511,595,495,603,443,401
1564277107.73,506,595,494,603,443,401
1564277108.72,507,596,495,604,444,401
1564277109.73,507,595,495,603,443,401
1564277110.73,506,595,494,604,444,402
1564277111.73,507,595,494,603,443,401
1564277112.73,507,594,494,604,443,401
1564277113.74,507,595,493,602,443,402
1564277114.74,507,596,495,605,442,401
1564277115.74,506,598,493,603,442,400
1564277116.74,507,596,493,604,442,401
1564277117.74,507,595,493,601,442,400
1564277118.75,507,595,493,605,442,400
1564277119.75,506,596,493,604,442,399
1564277120.75,506,594,493,603,442,401
1564277121.75,507,597,494,604,442,400
1564277122.75,506,595,494,602,442,400
1564277123.76,506,599,493,602,442,401
1564277124.76,507,594,493,607,443,401
1564277125.76,506,595,493,606,443,400
1564277126.76,507,595,493,603,442,402
1564277127.77,507,595,492,603,443,401
1564277128.76,507,595,493,603,442,401
1564277129.77,506,595,493,602,442,400
1564277130.77,507,598,493,607,442,401
1564277131.77,507,594,493,602,442,400
1564277132.77,507,596,494,604,442,400
1564277133.77,506,595,494,599,442,401
1564277134.78,512,597,494,602,443,401
1564277135.78,507,596,494,603,443,401
1564277136.78,506,595,493,608,441,399
1564277137.78,506,595,494,603,443,401
1564277138.79,507,596,494,606,440,401
1564277139.79,507,597,493,603,442,398
1564277140.79,506,594,494,606,443,401
1564277141.79,507,594,494,604,443,400
1564277142.79,506,596,493,603,443,400
1564277143.8,505,596,493,607,442,401
1564277144.8,506,595,493,603,443,401
1564277145.8,506,595,493,606,442,401
1564277146.8,507,597,493,602,443,401
1564277147.8,506,596,493,602,443,401
1564277148.81,507,595,493,603,443,401
1564277149.81,506,596,493,604,443,400
1564277150.81,507,593,494,604,443,401
1564277151.81,506,595,493,603,444,401
1564277152.81,506,597,492,603,441,402
1564277153.81,506,595,492,601,442,401
1564277154.82,506,595,492,604,443,401
1564277155.82,507,595,493,601,442,400
1564277156.82,506,597,492,603,443,400
1564277157.82,506,596,492,602,442,401
1564277158.82,508,597,492,602,441,401
1564277159.83,506,596,492,600,443,400
1564277160.83,506,594,492,604,442,399
1564277161.83,506,596,492,603,442,400
1564277162.83,506,596,492,602,441,400
1564277163.84,506,595,492,606,442,400
1564277164.84,506,598,492,601,443,401
1564277165.84,507,595,492,604,442,400
1564277166.84,507,594,492,602,443,405
1564277167.84,506,600,493,603,443,402
1564277168.85,505,595,493,602,443,401
1564277169.84,507,595,493,602,443,402
1564277170.85,506,595,493,603,444,402
1564277171.85,507,595,494,604,444,403
1564277172.85,507,596,494,602,443,402
1564277173.85,507,595,494,602,444,402
1564277174.86,507,596,494,602,443,402
1564277175.86,506,595,494,602,443,403
1564277176.86,506,595,495,602,444,403
1564277177.86,506,594,494,603,443,402
1564277178.86,506,597,494,601,444,401
1564277179.87,506,596,494,602,443,401
1564277180.87,506,594,495,602,444,402
1564277181.87,506,596,494,603,444,402
1564277182.87,506,596,494,602,443,403
1564277183.87,506,596,494,602,444,403
1564277184.88,507,599,493,603,445,403
1564277185.88,506,596,494,604,445,403
1564277186.88,506,595,493,603,446,404
1564277187.88,508,598,493,606,445,403
1564277188.89,506,595,493,602,445,403
1564277189.88,505,597,493,603,444,402
1564277190.89,506,595,494,602,443,403
1564277191.89,506,592,494,602,444,403
1564277192.89,506,597,494,603,443,402
1564277193.89,507,595,494,604,444,402
1564277194.9,507,596,495,604,442,401
1564277195.9,506,596,495,603,443,400
1564277196.9,507,595,496,599,443,401
1564277197.9,506,595,496,602,443,401
1564277198.9,506,594,496,600,442,400
1564277199.91,506,594,496,602,443,401
1564277200.91,506,596,496,601,443,400
1564277201.91,506,593,495,602,442,400
1564277202.91,506,599,495,603,441,400
1564277203.91,506,595,495,602,443,401
1564277204.92,506,595,495,604,443,400
1564277205.92,505,596,494,601,443,400
1564277206.92,507,596,494,605,443,401
1564277207.92,506,598,495,603,444,401
1564277208.93,507,595,495,603,443,401
1564277209.92,506,596,495,601,443,401
1564277210.93,506,594,495,603,444,400
1564277211.93,506,598,494,602,444,402
1564277212.93,506,595,494,602,444,401
1564277213.93,506,595,495,603,444,402
1564277214.93,507,595,494,602,444,402
1564277215.94,506,595,494,601,445,402
1564277216.94,506,596,494,604,444,402
1564277217.94,506,595,494,604,443,401
1564277218.94,506,595,494,603,442,402
1564277219.95,506,595,495,603,444,401
1564277220.95,507,595,494,605,444,401
1564277221.95,507,595,494,601,445,402
1564277222.95,507,597,494,603,444,401
1564277223.95,507,595,494,602,444,402
1564277224.96,507,594,494,606,443,402
1564277225.96,507,595,494,601,444,401
1564277226.96,506,596,494,603,443,402
1564277227.96,507,595,495,603,442,401
1564277228.96,507,595,495,603,444,401
1564277229.96,506,595,495,600,443,401
1564277230.97,506,595,495,603,443,401
1564277231.97,507,596,495,602,443,401
1564277232.97,507,595,496,602,443,401
1564277233.97,507,597,496,603,443,402
1564277234.97,507,595,496,598,443,404
1564277235.98,507,596,497,602,443,401
1564277236.98,507,594,497,602,443,403
1564277237.98,506,593,497,600,444,401
1564277238.98,507,595,496,603,443,402
1564277239.98,506,596,496,603,443,401
1564277240.99,507,595,496,602,444,401
1564277241.99,507,595,497,604,444,401
1564277242.99,507,594,497,602,444,402
1564277243.99,507,597,496,601,444,402
1564277245.0,507,595,496,603,444,402
1564277246.0,507,593,496,602,444,402
1564277247.0,508,595,495,604,445,403
1564277248.0,507,595,495,602,444,403
1564277249.0,507,594,496,605,445,403
1564277250.01,507,595,495,602,444,403
1564277251.0,507,595,494,604,445,403
1564277252.01,507,595,494,603,445,402
1564277253.01,507,599,495,603,445,403
1564277254.01,507,595,494,603,445,405
1564277255.01,507,596,495,601,445,404
1564277256.02,507,593,495,602,446,404
1564277257.02,506,595,494,602,445,404
1564277258.02,507,598,494,603,446,404
1564277259.02,506,594,494,601,446,404
1564277260.02,507,595,494,602,446,404
1564277261.03,507,595,493,602,446,405
1564277262.03,506,593,493,603,446,404
1564277263.03,506,594,494,602,446,405
1564277264.03,507,595,494,603,445,404
1564277265.03,507,596,494,605,445,404
1564277266.04,507,595,494,603,445,405
1564277267.04,506,597,494,609,446,403
1564277268.04,506,595,493,602,445,404
1564277269.04,506,597,493,600,446,404
1564277270.05,502,595,493,601,445,404
1564277271.04,506,595,493,604,445,404
1564277272.05,506,595,493,604,445,403
1564277273.05,506,596,491,603,445,402
1564277274.05,507,595,493,603,445,403
1564277275.05,506,595,494,603,445,403
1564277276.06,506,597,493,604,445,403
1564277277.06,506,596,493,601,445,403
1564277278.06,506,591,493,603,446,403
1564277279.06,510,594,493,602,446,403
1564277280.06,506,596,493,605,445,401
1564277281.07,506,593,493,602,448,402
1564277282.07,507,599,493,604,445,403
1564277283.07,506,594,494,602,445,399
1564277284.07,507,596,494,605,445,402
1564277285.07,506,595,494,602,444,401
1564277286.08,506,595,494,603,444,401
1564277287.08,507,595,494,603,444,401
1564277288.08,506,595,494,603,444,401
1564277289.08,506,600,494,604,444,401
1564277290.09,506,595,494,602,444,402
1564277291.08,507,594,494,602,444,401
1564277292.09,506,595,494,602,444,401
1564277293.09,506,598,494,601,444,402
1564277294.09,506,595,494,602,444,401
1564277295.1,506,595,494,604,444,402
1564277296.09,506,598,494,602,445,401
1564277297.1,506,594,494,604,444,401
